,date,home_win,p_ml_away_final,r_log_win_actual_payout,r_log_win_actual_payout_adj,r_lin_win_actual_payout,r_lin_win_actual_payout_adj,log_o6_final,log_o7_final,log_o8_final,log_o6_final_adj,log_o7_final_adj,log_o8_final_adj,lin_o6_final,lin_o7_final,lin_o8_final,lin_o6_final_adj,lin_o7_final_adj,lin_o8_final_adj
44,2016-06-14,5,1037.0,200.52,770.29,12.519999999999996,-605.71,-201.0,82.6,-68.75999999999999,-602.0,-7.21999999999997,-142.48,-201.0,53.400000000000006,21.89000000000003,-602.0,82.71000000000004,-30.139999999999986
45,2016-06-15,9,314.0,-7.340000000000003,309.4200000000001,83.51999999999998,39.22000000000003,176.06,-414.27,-439.33,222.98000000000002,-910.96,-268.78,176.06,388.0300000000001,438.30000000000007,222.98000000000002,693.6400000000001,325.7900000000001
46,2016-06-16,2,202.0,-47.540000000000006,-150.46000000000004,-244.63,-544.63,186.99,129.3,-136.79000000000002,468.81,401.3,26.409999999999968,186.99,104.98,-92.0,468.81,127.99000000000001,-392.0
47,2016-06-17,5,98.0,565.73,839.93,245.86,110.06000000000006,-0.8200000000000358,-135.62,-454.01,-352.64,-349.80999999999995,-829.05,160.15999999999997,55.42000000000003,201.02000000000004,130.28999999999996,207.19,632.3900000000001
48,2016-06-18,8,731.0,-180.10000000000002,-542.1700000000001,-85.23000000000002,-524.23,16.010000000000005,-17.75999999999999,-336.05,-59.80000000000004,-242.29999999999995,-430.17,16.010000000000005,316.06,290.56,-59.80000000000004,830.5000000000001,243.57000000000005
49,2016-06-19,10,679.0,238.44,569.86,-414.67,-410.25000000000006,-3.9200000000000017,-390.8,-271.96000000000004,46.079999999999984,-780.91,-963.2599999999999,169.07,-377.07,192.7,392.07,-260.28999999999996,-24.420000000000016
50,2016-06-20,3,32.0,-420.0,-820.0,279.34000000000003,-120.65999999999997,206.0,394.98,-11.79000000000002,618.0,737.75,-311.79,-100.0,-234.20999999999998,-22.88000000000001,-300.0,-302.63,-131.97000000000003
51,2016-06-21,5,1366.0,-46.07000000000005,-196.27,46.629999999999995,-103.57000000000005,-254.95,56.82000000000001,289.3599999999999,-854.95,95.18,635.8299999999999,-22.94999999999999,-118.93999999999998,541.1499999999999,-622.95,-80.57999999999998,900.4
52,2016-06-22,10,1896.0,279.02,860.3900000000001,561.75,997.74,19.930000000000007,-221.34999999999997,-132.01999999999998,104.83999999999997,-603.01,-269.42,19.930000000000007,-26.05000000000001,-484.27,104.83999999999997,399.19000000000005,-805.53
53,2016-06-23,4,173.0,-368.11,-145.29999999999995,-476.0,-776.0,117.05,294.91,4.719999999999999,351.13,524.03,197.03000000000003,117.05,119.72,-127.9,351.13,173.64999999999998,64.41000000000003
54,2016-06-24,3,193.0,-145.5,-745.5,-104.94999999999999,195.15999999999997,97.1,206.54,-700.0,291.28999999999996,396.42999999999995,-1400.0,97.1,375.51,651.44,291.28999999999996,903.3299999999999,1195.3400000000001
55,2016-06-25,9,-577.0,-237.47000000000003,-863.4899999999999,-265.73,-631.27,-100.0,145.54000000000002,-49.329999999999984,-200.0,546.08,-619.0799999999999,-100.0,112.73000000000002,-10.489999999999995,-200.0,622.83,-268.78
56,2016-06-26,10,1035.0,577.98,1167.72,-78.24,-251.62999999999997,175.66,319.17,22.24000000000001,357.48,-52.90999999999997,127.24000000000001,175.66,179.06,341.27000000000004,357.48,367.8499999999999,396.27000000000004
57,2016-06-27,2,-436.0,-80.07,61.78,-40.99000000000001,-240.99,106.13,27.950000000000003,-600.0,476.64,338.42999999999995,-1500.0,106.13,400.53999999999996,442.93000000000006,476.64,1456.21,1444.95
58,2016-06-28,2,-276.0,-74.68000000000002,-6.8799999999999955,-522.11,-454.30999999999995,226.98,225.14,-667.71,791.1600000000001,528.99,-1381.51,226.98,582.54,284.75,791.1600000000001,1417.88,650.24
59,2016-06-29,6,-106.0,146.95,13.140000000000072,-3.910000000000011,-10.069999999999936,-94.91,-374.78999999999996,69.93,-426.59000000000003,-930.33,537.71,-94.91,-83.94999999999999,-304.85,-426.59000000000003,-328.69000000000005,-538.1700000000001
60,2016-06-30,5,361.0,-249.99,-246.14,-512.89,-1312.8899999999999,117.02,165.67,-114.67999999999998,533.01,661.32,-475.34000000000003,117.02,376.66999999999996,309.08,533.01,1505.3200000000002,837.6399999999999
61,2016-07-01,5,773.0,-119.58000000000001,-220.13,373.54999999999995,377.27,164.0,-177.77000000000004,363.02,508.91999999999996,-335.24,786.2099999999999,164.0,51.269999999999996,-193.76,508.91999999999996,873.7,-308.05
62,2016-07-02,9,-109.0,-576.69,-331.0899999999999,114.16999999999999,-647.72,194.7,70.08999999999999,-119.91999999999997,784.8299999999999,-395.1199999999999,-896.8500000000001,194.7,414.5,258.8,784.8299999999999,1650.3,1142.81
63,2016-07-03,9,519.0,-415.27,-423.84000000000003,489.44999999999993,1067.07,10.16000000000001,-513.3,-628.11,140.65000000000003,-1065.67,-922.1100000000001,10.16000000000001,368.0900000000001,426.52,140.65000000000003,895.1300000000001,768.24
64,2016-07-04,9,1626.0,91.60999999999997,241.60999999999996,-334.69,-184.69,-100.0,-171.92000000000002,265.34000000000003,-300.0,-543.9200000000001,-234.65999999999997,-100.0,-395.09000000000003,-648.98,-300.0,-823.15,-544.9
65,2016-07-05,4,1377.0,-310.03999999999996,-742.02,-30.04000000000002,-630.04,-44.13,-234.88,-242.43,-88.27,-265.91999999999996,-542.43,-44.13,100.98,73.36000000000001,-88.27,234.87,109.41000000000003
66,2016-07-06,9,1551.0,-384.62000000000006,-1132.53,-121.85,301.24,187.23999999999998,-438.86,-190.22000000000003,74.47999999999999,-498.4,11.729999999999947,187.23999999999998,85.39000000000004,66.40999999999998,74.47999999999999,25.849999999999923,-124.91000000000001
67,2016-07-07,3,146.0,-318.7,-537.4,254.70999999999998,558.24,44.05,91.87,62.879999999999995,176.21,275.6,84.63999999999999,44.05,17.97999999999999,13.120000000000005,176.21,53.94,186.12
68,2016-07-08,8,667.0,-23.239999999999966,-274.22000000000014,9.259999999999991,204.27999999999992,-100.9,341.96,-253.36,-157.57999999999998,701.49,-306.7,-100.9,229.08999999999997,150.64,-157.57999999999998,426.51,499.3
69,2016-07-09,9,1154.0,147.87,569.0600000000001,160.7199999999999,65.68999999999991,212.06,274.11,-138.88,641.35,567.1600000000001,-565.52,57.11,17.049999999999983,232.44000000000005,486.4,581.07,792.0700000000002
70,2016-07-10,6,1375.0,-124.96,230.10000000000002,432.75,787.81,59.88,34.09,432.63,179.64,-62.90999999999997,894.63,59.88,-239.86,492.71000000000004,179.64,-179.70999999999998,338.63
71,2016-07-15,4,664.0,28.03,-193.69,116.70000000000002,130.91000000000003,51.02,-398.0,-43.03,102.04,-898.0,-156.29,51.02,-25.049999999999997,131.03,102.04,-186.10999999999999,13.030000000000001
72,2016-07-16,10,-496.0,-54.8,-58.61000000000007,-6.8799999999999955,395.2699999999999,-139.02,-413.33,482.02,-595.12,-1373.47,272.87,-139.02,-624.0699999999999,397.06,-595.12,-966.21,547.8699999999999
73,2016-07-17,7,-538.0,-532.9799999999999,-1819.5700000000002,-360.81,-785.4,-55.95,-71.73000000000002,549.62,32.16,-63.47000000000003,1108.43,169.05,488.22999999999996,183.04000000000002,257.15999999999997,1188.05,-104.75
74,2016-07-18,4,308.0,352.35,1050.48,25.560000000000002,723.69,-45.95,-200.0,313.14,-29.730000000000018,-600.0,722.3699999999999,-45.95,-200.0,-224.81,-29.730000000000018,-600.0,-374.44
75,2016-07-19,5,683.0,-226.20999999999998,-442.29999999999995,-501.26,-882.28,-32.89,179.56,57.749999999999986,-131.54000000000002,769.4200000000001,294.5,-32.89,353.63,232.94,-131.54000000000002,943.49,469.69
76,2016-07-20,10,1093.0,146.14999999999998,279.29,-54.82000000000003,170.2499999999999,0.0,349.5,313.06000000000006,0.0,658.9,113.06000000000003,0.0,-91.50000000000001,487.94000000000005,0.0,217.89999999999998,624.82
77,2016-07-21,3,906.0,-146.05,-401.01,-177.12,-577.12,68.03,143.94,-296.0,136.05,218.01999999999998,-296.0,68.03,331.65999999999997,-300.99,136.05,405.74,-300.99
78,2016-07-22,5,1120.0,153.22000000000003,294.2199999999999,-539.96,-739.96,-100.0,-108.13,-61.99000000000001,-200.0,-308.13,-86.22999999999996,-100.0,-162.82999999999998,20.920000000000016,-200.0,-181.53,-179.07999999999998
79,2016-07-23,10,255.0,231.98000000000002,364.89,295.13999999999993,275.13999999999993,117.1,254.75,-76.94999999999999,532.39,455.35,15.049999999999955,417.1,413.91999999999996,106.07999999999998,832.3900000000001,1092.0400000000002,364.0
80,2016-07-24,9,625.0,294.38,546.73,138.53000000000003,-193.45,0.0,-209.21,173.67000000000002,0.0,-527.64,-3.4299999999999784,0.0,134.87,-283.45,0.0,180.37,-322.78
81,2016-07-25,3,748.0,-203.83999999999997,-403.84000000000003,-266.0,-466.0,-100.0,-100.0,44.920000000000016,-300.0,-200.0,-55.079999999999984,-100.0,-100.0,-118.0,-300.0,-200.0,64.0
82,2016-07-26,6,1569.0,-28.029999999999973,-598.1600000000001,-178.32999999999998,-748.46,-117.88000000000002,164.41999999999996,-351.03999999999996,-543.4299999999998,396.31999999999994,-372.02,-117.88000000000002,147.41000000000003,354.06,-543.4299999999998,186.11999999999998,410.06
83,2016-07-27,4,1237.0,-727.2,-1075.69,102.11000000000001,26.109999999999985,-49.019999999999996,69.72,-445.38,-382.89,148.89,-1218.38,-49.019999999999996,-300.26,-489.6299999999999,-382.89,-615.8299999999999,-636.91
84,2016-07-28,3,352.0,-2.5799999999999983,-566.61,-153.02999999999997,-84.05999999999995,207.86,1.9099999999999966,-186.0,766.4799999999999,-305.27,-686.0,207.86,434.84,472.12,766.4799999999999,1333.38,909.62
85,2016-07-29,7,397.0,86.91000000000003,-53.93999999999996,-185.92999999999998,-286.92999999999984,122.07000000000001,-184.33999999999997,-273.02000000000004,388.19999999999993,-1009.51,-471.88,122.07000000000001,161.23,82.38999999999999,388.19999999999993,686.3700000000001,250.29000000000008
86,2016-07-30,9,1083.0,-133.95,-165.60000000000014,-227.86,155.28999999999996,-0.9799999999999969,-290.25,-438.33,-100.97999999999999,-903.3,-1560.2,-0.9799999999999969,21.069999999999993,618.01,-100.97999999999999,493.49,1258.25
87,2016-07-31,11,124.0,-143.22,-1245.1799999999998,733.6300000000001,1259.57,163.49,104.27,-152.02,732.6800000000001,43.430000000000035,-216.42000000000007,163.49,327.41999999999996,58.250000000000014,732.6800000000001,909.0500000000001,219.30999999999997
88,2016-08-01,0,188.0,-118.7,-418.7,-5.0,-305.0,-41.86,-100.0,-144.13,-209.3,0.0,-432.4,-41.86,-100.0,-66.0,-209.3,0.0,36.0
89,2016-08-02,7,-288.0,-88.34000000000003,259.9100000000001,537.54,314.21000000000004,13.989999999999995,10.280000000000001,-680.4999999999999,460.97,227.36999999999995,-1780.5,13.989999999999995,-34.92999999999999,510.34,460.97,679.5300000000001,1299.2399999999998
90,2016-08-03,11,-169.0,116.14000000000004,522.22,338.26,298.37,374.96999999999997,911.6999999999999,25.72,914.8599999999999,1464.92,-458.67999999999984,82.97,471.45000000000005,745.28,330.86,1369.9,1634.3
91,2016-08-04,4,21.0,-675.12,-1475.12,0.6499999999999773,278.65000000000003,-200.0,36.22,-139.96999999999997,-600.0,362.7700000000001,-373.97,-200.0,-373.78999999999996,-386.55,-600.0,-457.25,-526.3699999999999
92,2016-08-05,4,629.0,193.03999999999996,526.4,25.929999999999993,25.060000000000002,13.219999999999999,-298.0,-113.62,239.67,-596.0,72.74000000000001,13.219999999999999,291.65999999999997,115.29,239.67,360.34000000000003,104.57
93,2016-08-06,9,637.0,-87.98000000000002,343.61,199.94,428.76000000000005,16.129999999999995,492.17999999999995,-24.55000000000001,-2.579999999999984,1175.46,376.6,16.129999999999995,57.47999999999999,-568.86,-2.579999999999984,-205.77000000000004,-1365.8600000000001
94,2016-08-07,6,17.0,-646.72,-385.68999999999994,623.5400000000001,1363.5700000000002,297.35,564.33,-360.42,1235.35,1558.9,-570.41,25.349999999999994,-51.67,199.24,-124.65000000000003,-305.1,-219.75
95,2016-08-08,1,410.0,-131.03,-231.03,177.0,306.0,116.0,-100.0,-7.409999999999997,348.0,-300.0,85.19,116.0,69.93,-24.810000000000002,348.0,209.79,-124.81
96,2016-08-09,6,1002.0,-364.59000000000003,-99.29000000000003,-34.77999999999997,230.51999999999998,17.019999999999996,424.65,-334.80000000000007,138.20000000000002,487.49,-613.8000000000001,17.019999999999996,31.95999999999998,63.46000000000001,138.20000000000002,41.81999999999999,-215.54000000000005
97,2016-08-10,8,1088.0,128.46,322.26000000000005,-25.260000000000005,372.54,-245.05,-403.65999999999997,541.99,-835.16,-705.3199999999999,853.81,-245.05,-423.68999999999994,-285.82,-835.16,-947.3899999999999,-546.8199999999999
98,2016-08-11,4,480.0,-158.55,-458.55,-35.129999999999995,-153.17000000000002,-42.86,42.34000000000002,-205.81000000000006,-85.71,289.08000000000004,-611.4700000000001,-42.86,400.26000000000005,179.31,-85.71,966.76,572.7799999999999
99,2016-08-12,5,625.0,-433.15,-55.47999999999999,427.89000000000004,1009.56,113.09,-92.18000000000002,-555.47,226.17000000000002,314.42999999999995,-955.47,113.09,258.03,227.58999999999997,226.17000000000002,664.64,598.58
100,2016-08-13,10,1662.0,-160.93000000000004,81.42000000000007,616.02,858.3700000000001,68.66,-58.83000000000001,-599.26,481.59000000000003,128.30999999999995,-864.52,68.66,265.9,212.91000000000003,481.59000000000003,1065.04,398.85
101,2016-08-14,8,1241.0,165.74,781.4599999999999,-393.27,-383.96999999999997,138.65,81.58000000000001,-671.41,353.06,559.84,-1371.41,138.65,455.75000000000006,580.55,353.06,1165.01,972.84
102,2016-08-15,2,-42.0,220.8,538.8,-348.98,-797.96,-100.0,-53.09,320.67999999999995,-500.0,-358.28999999999996,964.1200000000001,-100.0,-53.09,-312.28,-500.0,-358.28999999999996,-536.8399999999999
103,2016-08-16,8,-1331.0,1468.39,3396.02,1635.4299999999998,2520.92,-182.01,70.92999999999999,-375.67,-395.06,82.12999999999997,-701.5600000000001,-182.01,441.21999999999997,413.15,-395.06,819.09,805.2
104,2016-08-17,6,-247.0,-102.41000000000001,-446.17000000000013,782.61,685.8499999999999,-53.92,-344.80000000000007,-482.96000000000004,84.33000000000001,-473.56000000000006,-493.93000000000006,-53.92,270.04999999999995,810.9399999999999,84.33000000000001,323.73,1168.79
105,2016-08-18,7,285.0,208.05,170.22000000000003,-15.230000000000018,474.94,69.93,410.11999999999995,-75.0,349.65,1163.4,-49.0,69.93,223.16,198.19,349.65,976.44,598.09
106,2016-08-19,5,-348.0,-20.669999999999987,218.37000000000003,-366.79999999999995,-493.79999999999995,291.88,180.08999999999997,-408.86,1061.72,679.29,-575.86,291.88,314.59000000000003,152.36,1061.72,697.6100000000001,362.55999999999995
107,2016-08-20,6,273.0,-231.03,-831.03,-683.96,-1283.96,-53.92,-78.29999999999998,-475.32000000000005,-169.59,41.3900000000001,-1149.37,-53.92,-168.13,-355.22,-169.59,-297.43999999999994,-882.31
108,2016-08-21,9,283.0,185.36999999999995,449.19999999999993,222.95999999999998,201.71999999999997,-200.0,-270.17,-142.07999999999998,-500.0,-1070.17,-365.96,-200.0,-125.0,-217.75999999999993,-500.0,-92.70999999999998,92.19999999999997
109,2016-08-22,2,-106.0,201.23,65.34,-303.85,-603.85,-44.13,-20.519999999999996,145.98,179.32999999999998,-32.05000000000001,177.95,-44.13,315.20000000000005,86.07,179.32999999999998,805.18,303.03999999999996
110,2016-08-23,5,-413.0,-334.76,-257.23999999999995,-134.85,-286.85,-82.12999999999998,189.26999999999998,57.19,95.46000000000001,40.56999999999999,-13.500000000000043,-82.12999999999998,167.24,162.0,95.46000000000001,542.41,483.94000000000005
111,2016-08-24,7,-122.0,320.75,714.8800000000001,-111.96999999999997,282.16,-240.82999999999998,101.95,-614.38,-681.66,398.48,-999.67,-240.82999999999998,468.05,9.970000000000041,-681.66,928.6899999999999,257.39
112,2016-08-25,1,466.0,-530.0699999999999,-930.0699999999999,223.93,447.93000000000006,-135.06,-118.97,49.99,-735.06,-201.89,-23.84999999999998,-135.06,-331.97,-95.78,-735.06,-627.89,-97.22000000000001
113,2016-08-26,6,789.0,304.82000000000005,549.15,-458.0,-876.98,54.95,-128.06,-266.88,54.95,-156.12,-866.88,-100.0,-128.06,17.85000000000001,-100.0,-156.12,-88.33999999999997
114,2016-08-27,8,1718.0,277.4,683.54,-113.06,-179.11,26.200000000000003,120.69,-520.71,-173.8,437.52,-630.24,-121.88,-100.45000000000002,213.16000000000003,-321.88,41.34,296.2300000000001
115,2016-08-28,6,419.0,-299.85999999999996,-558.01,48.24000000000001,-348.76,104.22,-12.060000000000002,16.64,104.22,-182.19,-83.72000000000001,-41.86,-435.06,-413.35999999999996,-41.86,-605.19,-746.0
116,2016-08-29,4,19.0,429.17999999999995,778.33,429.17999999999995,778.33,-100.0,-100.0,20.0,-500.0,-500.0,-680.0,-100.0,-100.0,-500.0,-500.0,-500.0,-1200.0
117,2016-08-30,9,1049.0,226.94,1.0699999999999932,-223.25,-250.81,-45.95,-261.18999999999994,78.94,-183.78,-476.0,57.74000000000001,-45.95,-424.08000000000004,-289.89,-183.78,-638.8900000000001,-464.89
118,2016-08-31,12,718.0,561.1199999999999,621.1,278.29999999999995,541.39,58.959999999999994,-207.88,214.05000000000004,139.05,-263.99,258.05,58.959999999999994,369.18,-129.18,139.05,488.26,29.819999999999993
119,2016-09-01,1,339.0,-25.930000000000007,-225.93,-200.0,-400.0,60.98,6.0,-200.0,182.93,112.0,-200.0,60.98,161.87,42.0,182.93,267.87,42.0
120,2016-09-02,5,647.0,-28.430000000000007,-560.4000000000001,209.01,1101.04,-147.92000000000002,321.75,376.35,-395.83,1006.6700000000001,269.35,-147.92000000000002,-251.35999999999999,22.28,-395.83,-511.66999999999996,-264.71999999999997
121,2016-09-03,6,295.0,-131.48000000000002,-346.73999999999995,-495.0,-473.0,124.13999999999999,276.23,-229.68,27.769999999999982,607.62,-437.92999999999995,124.13999999999999,-97.88999999999999,373.58000000000004,27.769999999999982,233.50000000000006,1006.59
122,2016-09-04,5,496.0,-719.6600000000001,-1564.1799999999998,519.99,1734.7900000000002,117.0,-216.10999999999999,38.44,372.25,-1116.4299999999998,1069.6000000000001,117.0,-228.98000000000002,-532.81,372.25,-966.3999999999999,-1632.8100000000002
123,2016-09-05,5,-673.0,17.54000000000002,384.2,-187.98,51.68000000000001,109.17,-264.37,-664.5699999999999,318.34000000000003,-466.1299999999999,-1051.19,109.17,474.3,195.77999999999997,318.34000000000003,1542.9300000000003,692.1600000000001
124,2016-09-06,3,611.0,-92.06000000000002,257.66,9.829999999999984,-110.78999999999996,113.02,176.35000000000002,-160.81000000000003,209.17,257.6700000000001,-460.81000000000006,-51.92,308.14,29.659999999999997,44.22999999999999,696.99,287.36
125,2016-09-07,13,605.0,755.41,1252.32,-262.49,-771.5,111.25,374.38999999999993,-420.96000000000004,504.19000000000005,1419.04,-700.0,111.25,538.49,784.6800000000001,504.19000000000005,1583.14,1574.5600000000002
126,2016-09-08,4,839.0,91.78,59.80000000000001,-4.230000000000004,-36.20999999999998,44.05,-168.94,29.72,132.16,-593.75,207.72000000000003,44.05,-13.07,164.64,132.16,-126.15,35.56
127,2016-09-09,4,415.0,-503.78999999999996,-1066.76,252.04,676.0699999999999,-100.0,-17.739999999999988,81.97,-500.0,187.61,161.91,-100.0,148.05,198.11,-500.0,519.19,239.98000000000002
128,2016-09-10,8,-76.0,-201.25000000000003,130.09000000000003,703.07,887.46,-106.87,-198.31,7.27000000000001,-527.51,-919.9100000000001,151.80000000000007,-106.87,-95.85000000000001,-211.53999999999996,-527.51,-387.54,-578.04
129,2016-09-11,3,209.0,-382.83,-691.64,164.97999999999996,-441.02000000000004,-200.0,-256.22,-81.19,-600.0,-867.53,-417.22,-200.0,-474.22,-69.12000000000006,-600.0,-1085.53,-487.91
130,2016-09-12,7,425.0,114.37,-532.31,228.45,871.8900000000001,52.08,419.07000000000005,45.59,52.08,1141.3,413.19,52.08,1.1600000000000108,-237.53,52.08,-184.60999999999999,-585.05
131,2016-09-13,5,506.0,-561.34,-727.8000000000001,331.33,1200.0,90.13,292.58000000000004,-1092.03,268.38,996.7,-1584.07,90.13,278.64000000000004,-7.030000000000001,268.38,592.29,41.72999999999999
132,2016-09-14,5,543.0,-125.12999999999998,-138.52000000000007,-800.06,-1779.0400000000002,-10.829999999999998,-5.870000000000019,315.90000000000003,34.150000000000034,-134.51,541.5699999999999,-10.829999999999998,387.16,-634.3,34.150000000000034,1069.56,-1146.58
133,2016-09-15,2,470.0,-421.88,-621.88,250.12,484.12,0.0,162.76999999999998,267.93,0.0,320.25,517.9300000000001,0.0,162.76999999999998,-221.07,0.0,320.25,-212.07
134,2016-09-16,7,-206.0,524.46,950.11,-283.84000000000003,-830.93,183.15,202.36,-180.13,717.27,135.08000000000004,-783.97,183.15,185.36,238.59000000000003,717.27,730.0799999999999,595.1800000000001
135,2016-09-17,8,868.0,-45.46999999999997,-11.079999999999984,845.76,1672.15,-100.0,302.54,-422.68999999999994,-200.0,358.19000000000005,-607.4199999999998,-100.0,-283.21999999999997,-240.76000000000002,-200.0,-633.5699999999999,-637.73
136,2016-09-18,9,418.0,-151.1,-265.55999999999995,-57.069999999999965,345.73,55.87,-21.900000000000006,-432.03,167.6,113.33999999999997,-845.08,55.87,194.10000000000002,88.28999999999999,167.6,329.34000000000003,198.61999999999995
137,2016-09-19,2,328.0,140.81,377.03,-400.0,-700.0,120.02,-134.20999999999998,102.96,187.14,-134.20999999999998,305.90999999999997,120.02,81.79,-113.04,187.14,81.79,-126.09
138,2016-09-20,6,1092.0,-124.1,-232.57,-590.32,-1590.32,-27.010000000000005,201.88,-6.819999999999993,191.97000000000003,436.59000000000003,145.78,-27.010000000000005,373.82,-62.94999999999999,191.97000000000003,780.47,-102.94999999999999
139,2016-09-21,6,-360.0,-82.24999999999999,37.14000000000003,-306.9200000000001,-127.82999999999998,353.82,219.43,80.9,1121.26,175.90999999999997,170.05999999999997,353.82,449.65,177.81,1121.26,898.1300000000001,118.88999999999999
140,2016-09-22,4,-24.0,234.64000000000004,-55.57000000000005,320.88,1134.67,0.0,237.01,-8.959999999999994,0.0,616.9200000000001,106.05000000000001,0.0,21.00999999999999,3.0400000000000205,0.0,400.9200000000001,-77.95000000000005
141,2016-09-23,9,1342.0,270.0999999999999,566.01,562.19,1328.1000000000001,13.219999999999999,-173.10999999999996,106.90000000000003,47.77999999999997,-408.51,155.10000000000002,13.219999999999999,600.11,-335.0,47.77999999999997,942.49,-181.0
142,2016-09-24,5,813.0,-377.88,-751.5999999999999,-868.81,-1704.6999999999998,131.11,389.03,-262.25,406.11,1282.6499999999999,-572.51,131.11,660.06,580.59,406.11,1553.6799999999998,927.59
143,2016-09-25,7,1085.0,37.31000000000002,-20.83999999999996,-56.7,329.1499999999999,0.0,-118.32,85.64000000000004,0.0,-676.0999999999999,532.94,0.0,388.61000000000007,127.35,0.0,337.7400000000001,23.650000000000063
144,2016-09-26,1,118.0,-151.3,-188.14,-57.120000000000005,-374.12,157.24,18.159999999999968,-114.03,542.86,172.60000000000002,-130.04999999999995,157.24,55.26999999999998,147.01,542.86,809.71,626.04
145,2016-09-27,10,477.0,415.97,536.94,468.87,634.87,48.08,146.63,66.94,192.31,312.6,74.51,48.08,330.6600000000001,369.55,192.31,864.7,825.12
146,2016-09-28,9,925.0,215.95000000000005,1612.2,-470.9800000000001,-1201.1100000000001,7.059999999999995,-87.55999999999996,-28.170000000000016,21.180000000000007,367.25000000000006,-101.91999999999996,7.059999999999995,40.44000000000001,-113.15999999999997,21.180000000000007,63.250000000000114,2.740000000000009
147,2016-09-29,5,880.0,179.65999999999997,476.17999999999995,-511.96000000000004,-401.64,60.859999999999985,354.58000000000004,-64.69,338.44000000000005,930.9499999999998,-167.41000000000008,60.859999999999985,368.23,841.24,338.44000000000005,1132.32,1374.52
148,2016-09-30,2,82.0,131.54,131.54,-534.21,-534.21,0.0,-59.09,-122.87999999999998,0.0,-349.22,-256.46999999999997,0.0,-59.09,73.36,0.0,-349.22,71.94
149,2016-10-01,7,-222.0,-364.13,-479.97,-15.910000000000025,-451.79999999999995,-100.0,-70.93,-92.98,-300.0,-63.85000000000002,65.13999999999999,-100.0,208.93,291.73,-300.0,317.14,449.85
150,2016-10-02,7,966.0,-364.28,-416.42999999999995,-236.07999999999998,-231.01999999999998,-348.98,-458.0,-91.31000000000002,-648.98,-1004.0,-822.26,-348.98,-157.0,96.41000000000001,-648.98,-373.13,-446.82
0,2017-05-01,2,289.0,-401.96,-205.88,246.04000000000002,442.12,64.94,144.26999999999998,183.55,194.81,580.36,94.48000000000002,64.94,301.69,30.88000000000001,194.81,692.44,8.66000000000001
1,2017-05-02,8,3055.0,-1790.05,-1923.06,1479.99,1025.03,-1635.06,-1604.1100000000001,1385.06,-6375.32,-4408.75,2916.86,-1635.06,-1464.17,-1338.44,-6375.32,-3971.71,-2878.39
2,2017-05-03,9,609.0,540.63,1015.43,-128.22000000000003,-331.69999999999993,112.71000000000004,141.02999999999986,-116.63999999999999,69.69000000000005,-43.00999999999999,11.990000000000009,112.71000000000004,476.1299999999999,332.18,69.69000000000005,962.31,158.11
3,2017-05-04,5,1481.0,-254.07999999999998,-1163.2599999999998,52.01999999999998,123.9799999999999,300.96,-148.12,-183.64,997.5300000000001,340.55,-494.91999999999996,300.96,102.88000000000001,-38.11,997.5300000000001,397.55,592.59
4,2017-05-05,4,492.0,74.05,321.38,158.24,505.74,-44.13,204.96,-213.79000000000002,23.460000000000008,367.86,-241.38,-44.13,-72.97,385.25,23.460000000000008,-392.99,397.59000000000003
5,2017-05-06,8,707.0,-389.67,-1108.37,477.28999999999996,630.5900000000001,162.19,-150.13,-475.87,573.77,180.67000000000007,-789.01,162.19,361.7299999999999,362.24,573.77,1188.6000000000001,1055.4099999999999
6,2017-05-07,6,-148.0,157.15,678.64,230.31000000000006,560.95,75.19,502.99,249.83,375.94,2128.43,1178.8300000000002,75.19,222.71,55.18000000000001,375.94,1014.5900000000001,363.38
7,2017-05-08,3,242.0,304.40999999999997,537.4100000000001,-25.03,207.97000000000003,177.37,277.76,-264.12,673.21,941.3500000000001,-964.12,177.37,277.76,188.83000000000004,673.21,941.3500000000001,848.49
8,2017-05-09,6,-192.0,-259.84,155.72999999999996,181.29000000000008,676.9000000000001,68.03,82.02,-575.36,340.14,513.3,-1002.31,68.03,604.91,284.14,340.14,1906.7799999999997,945.8199999999999
9,2017-05-10,8,729.0,62.95999999999998,-7.220000000000027,140.75,398.81,214.91,251.87,-225.97,591.81,528.28,-109.05,214.91,429.99000000000007,-12.289999999999978,591.81,706.4,-170.44
10,2017-05-11,2,398.0,-13.159999999999982,-12.61999999999999,-347.92,-847.92,-39.02,-337.89,62.92999999999999,-156.1,-1037.89,105.80000000000001,-39.02,-337.89,-293.0,-156.1,-1037.89,-793.0
11,2017-05-12,4,404.0,180.16000000000003,142.69000000000003,-445.0,-632.0,57.14,438.07,161.03000000000003,57.14,431.07,394.82000000000005,57.14,-310.83,-440.29999999999995,57.14,-810.83,-573.18
12,2017-05-13,9,1063.0,-2.9199999999999875,-121.29000000000008,36.97999999999999,-333.02,121.03,138.14,232.0,300.21,258.19000000000005,227.0,121.03,265.21,860.87,300.21,559.34,857.5
13,2017-05-14,13,1100.0,61.25,-484.0399999999998,-107.81,106.19000000000005,104.16,-529.1199999999999,-375.06,208.34,-758.24,-556.5300000000001,104.16,301.65999999999997,179.31,208.34,186.44,586.8600000000001
14,2017-05-15,1,162.0,-137.11,-437.11,279.23,562.25,68.03,181.94,-300.0,136.05,181.94,-300.0,68.03,181.94,-125.93,136.05,181.94,-125.93
