"date","matchup","ID","name.x","label","slug.y","name.y","field_type","state","longitude","attendance","broadcast","daytime","duration","temperature","temperature_unit","weather_conditions","wind_direction","wind_speed","wind_speed_unit","at_bats","balks","batting_average","caught_stealing","complete_games","double_plays","doubles","earned_run_average","earned_runs_against","errors_made","games_lost","games_played","games_won","grounded_into_double_plays","hit_batters","hit_by_pitch","hits","home_runs","intentional_walks","intentional_walks_against","left_on_base","on_base_percentage","on_base_plus_slugging","outs_pitched","passed_balls","pickoffs","rlisp_two_out","runs","runs_batted_in","runs_inning_1","runs_inning_2","runs_inning_3","runs_inning_4","runs_inning_5","runs_inning_6","runs_inning_7","runs_inning_8","runs_inning_9","runs_inning_10","runs_inning_11","runs_inning_12","runs_inning_13","runs_inning_14","runs_inning_15","runs_inning_16","runs_inning_17","runs_inning_18","runs_inning_19","runs_inning_20","runs_inning_21","runs_inning_22","runs_inning_23","runs_inning_24","runs_inning_extra","sacrifice_flys","sacrifice_hits","saves","shutouts","slugging_percentage","stolen_bases","strikeouts","team_left_on_base","total_bases","triple_plays","triples","two_out_left_on_base","walks","whip","wild_pitches"
2016-07-27,"ARI-MIL","ARI-MIL-2016-07-27","Diamondbacks vs Brewers July 27, 2016 at  7:10pm","Diamondbacks vs Brewers","mlb-ari","Miller Park","grass","WI",-87.97012,22581,"FSWI",FALSE,10560,NA,NA,NA,NA,NA,NA,40,0,0.3,0,0,1,2,1,1,1,0,0,1,0,0,0,12,2,0,0,18,0.333,0.833,27,0,0,0,8,7,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,20,0,0,6,2,0.889,0
2016-05-28,"SD-ARI","SD-ARI-2016-05-28","Padres vs Diamondbacks May 28, 2016 at  7:10pm","Padres vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,23927,"FS-A",FALSE,12060,99,"f","sunny","Out to Center",9,"mph",33,0,0.303,0,0,2,2,6,6,1,0,0,1,1,0,0,10,1,1,0,20,0.415,0.93,27,0,0,5,8,7,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.515,3,8,9,17,0,1,5,6,1.222,0
2016-06-08,"TB-ARI","TB-ARI-2016-06-08","Rays vs Diamondbacks June  8, 2016 at 12:40pm","Rays vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,16954,"FS-A",TRUE,10800,NA,NA,"indoors",NA,NA,NA,35,0,0.286,0,0,0,0,6,6,0,1,0,0,2,0,0,10,1,1,0,20,0.375,0.746,27,0,0,4,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,1,11,10,13,0,0,4,4,1.667,0
2016-06-18,"ARI-PHI","ARI-PHI-2016-06-18","Diamondbacks vs Phillies June 18, 2016 at  3:05pm","Diamondbacks vs Phillies","mlb-ari","Citizens Bank Park","grass","PA",-75.1678599,33797,"CSN",TRUE,9420,84,"f","sunny","Out to Right",5,"mph",38,0,0.289,0,0,1,0,1,1,0,0,0,1,1,0,1,11,3,0,0,18,0.325,0.851,27,0,0,4,4,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.526,2,11,9,20,0,0,4,1,0.556,0
2016-04-23,"PIT-ARI","PIT-ARI-2016-04-23","Pirates vs Diamondbacks April 23, 2016 at  5:10pm","Pirates vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,32935,"FS-A",FALSE,10680,NA,NA,"indoors",NA,NA,NA,32,0,0.219,0,0,0,1,1,1,0,0,0,1,0,2,0,7,2,0,0,14,0.324,0.762,27,1,0,2,7,6,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,7,6,14,0,0,2,5,0.667,0
2016-03-13,"ARI-CHW","ARI-CHW-2016-03-13","Diamondbacks vs White Sox March 13, 2016 at  4:05pm","Diamondbacks vs White Sox","mlb-ari","Camelback Ranch","grass","AZ",NA,NA,"",TRUE,NA,74,"f","sunny","Varying",6,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11,NA,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-15,"SF-ARI","SF-ARI-2016-05-15","Giants vs Diamondbacks May 15, 2016 at  1:10pm","Giants vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,25007,"FS-A",TRUE,10800,NA,NA,"indoors",NA,NA,NA,29,NA,0.276,0,0,1,1,2,2,0,1,0,0,4,0,0,8,0,0,1,14,0.353,0.663,27,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.31,0,6,8,9,0,0,4,4,1,1
2016-04-15,"ARI-SD","ARI-SD-2016-04-15","Diamondbacks vs Padres April 15, 2016 at  7:40pm","Diamondbacks vs Padres","mlb-ari","PETCO Park","grass","CA",-117.1550698,28955,"FSSD",FALSE,11280,64,"f","sunny","Left to Right",12,"mph",32,0,0.25,1,0,1,2,2,2,1,0,0,1,1,0,0,8,1,0,2,11,0.333,0.739,27,0,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.406,1,8,6,13,0,0,1,4,1.222,0
2016-07-10,"ARI-SF","ARI-SF-2016-07-10","Diamondbacks vs Giants July 10, 2016 at  5:00pm","Diamondbacks vs Giants","mlb-ari","AT&T Park","grass","CA",-122.3401953,42075,"ESPN",FALSE,10440,NA,NA,NA,NA,NA,NA,27,0,0.037,0,0,1,0,4.5,4,0,1,0,0,2,0,0,1,0,0,0,4,0.071,0.108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,1,1,0,0,1,1,1.75,1
2016-05-08,"ARI-ATL","ARI-ATL-2016-05-08","Diamondbacks vs Braves May  8, 2016 at  1:35pm","Diamondbacks vs Braves","mlb-ari","Turner Field","grass","GA",-84.354916,17106,"FSSO",TRUE,13680,83,"f","sunny","Out to Right",12,"mph",42,0,0.214,0,0,2,1,2.455,3,0,0,0,1,0,1,0,9,2,0,1,11,0.233,0.662,33,0,0,1,5,5,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.429,1,16,5,18,0,1,1,1,1.455,0
2016-08-22,"ATL-ARI","ATL-ARI-2016-08-22","Braves vs Diamondbacks August 22, 2016 at  6:40pm","Braves vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,15789,"FS-A",FALSE,11880,NA,NA,NA,NA,NA,NA,37,0,0.432,0,0,0,4,8,8,0,0,0,1,1,0,0,16,2,0,1,13,0.436,1.139,27,0,0,0,9,9,0,1,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.703,0,0,6,26,0,0,1,1,1.889,2
2016-04-01,"KC-ARI","KC-ARI-2016-04-01","Royals vs Diamondbacks April  1, 2016 at  6:40pm","Royals vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,NA,"FS-A+",FALSE,NA,77,"f","sunny","Varying",4,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,NA,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,"NYM-ARI","NYM-ARI-2016-08-16","Mets vs Diamondbacks August 16, 2016 at  6:40pm","Mets vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,20790,"FS-A",FALSE,12240,NA,NA,NA,NA,NA,NA,38,0,0.237,0,0,2,4,6,6,2,1,0,0,0,0,0,9,1,0,0,16,0.293,0.767,27,0,0,0,5,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,4,0,9,18,0,1,7,3,1.667,0
2016-05-05,"ARI-MIA","ARI-MIA-2016-05-05","Diamondbacks vs Marlins May  5, 2016 at  7:10pm","Diamondbacks vs Marlins","mlb-ari","Marlins Park","grass","FL",-80.2214982,16704,"FS-F",FALSE,10020,74,"f","sunny","Out to Right",4,"mph",31,0,0.161,0,0,0,0,4.5,4,0,1,0,0,1,0,1,5,0,0,1,9,0.212,0.373,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,9,6,5,0,0,2,1,1.375,1
2016-06-27,"PHI-ARI","PHI-ARI-2016-06-27","Phillies vs Diamondbacks June 27, 2016 at  6:40pm","Phillies vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,22567,"FS-A",FALSE,11880,NA,NA,"indoors",NA,NA,NA,32,0,0.219,1,0,0,0,8,8,0,1,0,0,0,0,0,7,0,0,0,13,0.265,0.484,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,13,7,7,0,0,2,2,2,2
2016-05-16,"NYY-ARI","NYY-ARI-2016-05-16","Yankees vs Diamondbacks May 16, 2016 at  6:40pm","Yankees vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,32718,"FS-A",FALSE,10800,90,"f","sunny","In from Left",9,"mph",39,0,0.385,0,0,1,6,2,2,1,0,0,1,1,0,2,15,2,0,1,21,0.468,1.212,27,0,0,8,12,11,1,1,0,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.744,3,8,11,29,0,1,8,5,1,0
2016-03-27,"COL-ARI","COL-ARI-2016-03-27","Rockies vs Diamondbacks March 27, 2016 at  4:10pm","Rockies vs Diamondbacks","mlb-ari","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"FS-A",TRUE,NA,82,"f","sunny","Right to Left",5,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,NA,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-12,"MIA-ARI","MIA-ARI-2016-06-12","Marlins vs Diamondbacks June 12, 2016 at  1:10pm","Marlins vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,27741,"FS-A",TRUE,9720,NA,NA,"indoors",NA,NA,NA,35,0,0.343,0,0,3,2,0,0,0,0,0,1,0,0,0,12,1,0,0,13,0.368,0.854,27,0,0,4,6,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.486,0,6,9,17,0,0,4,2,0.556,0
2016-05-20,"ARI-STL","ARI-STL-2016-05-20","Diamondbacks vs Cardinals May 20, 2016 at  7:15pm","Diamondbacks vs Cardinals","mlb-ari","Busch Stadium","grass","MO",-90.1994042,43301,"FS-M",FALSE,13560,69,"f","cloudy","In from Center",7,"mph",38,0,0.395,0,0,0,2,4,4,2,0,0,1,3,0,1,15,2,1,0,16,0.477,1.082,27,0,0,4,11,11,2,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.605,1,5,7,23,0,0,4,4,2.111,0
2016-08-02,"WAS-ARI","WAS-ARI-2016-08-02","Nationals vs Diamondbacks August  2, 2016 at  6:40pm","Nationals vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,19919,"FS-A",FALSE,11880,NA,NA,NA,NA,NA,NA,38,0,0.289,0,0,0,2,9,9,1,1,0,0,1,1,0,11,2,0,0,25,0.341,0.841,27,0,0,0,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10,19,0,0,6,3,1.889,0
2016-05-27,"SD-ARI","SD-ARI-2016-05-27","Padres vs Diamondbacks May 27, 2016 at  6:40pm","Padres vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,24935,"FS-A",FALSE,11940,92,"f","sunny","Left to Right",9,"mph",34,0,0.176,0,0,1,0,10,10,0,1,0,0,0,0,1,6,2,0,0,14,0.222,0.575,27,0,0,3,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,9,6,12,0,0,3,1,2.556,0
2016-05-24,"ARI-PIT","ARI-PIT-2016-05-24","Diamondbacks vs Pirates May 24, 2016 at  7:05pm","Diamondbacks vs Pirates","mlb-ari","PNC Park","grass","PA",-79.9485413,18415,"ROOT SPORTS",FALSE,12180,78,"f","sunny","Out to Left",9,"mph",31,0,0.194,0,0,1,1,13.5,12,2,1,0,0,2,1,2,6,0,0,1,20,0.359,0.585,24,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,3,11,7,0,0,6,6,2.75,0
2016-09-25,"ARI-BAL","ARI-BAL-2016-09-25","Diamondbacks vs Orioles September 25, 2016 at  1:35pm","Diamondbacks vs Orioles","mlb-ari","Oriole Park at Camden Yards","grass","MD",-76.6206139,31229,"MASN 2",TRUE,9780,NA,NA,NA,NA,NA,NA,31,0,0.129,0,0,2,1,2.25,2,1,1,0,0,0,0,2,4,0,0,0,11,0.229,0.39,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,2,0,7,5,0,0,3,2,1,0
2016-08-20,"ARI-SD","ARI-SD-2016-08-20","Diamondbacks vs Padres August 20, 2016 at  5:40pm","Diamondbacks vs Padres","mlb-ari","PETCO Park","grass","CA",-117.1550698,32599,"FSSD",FALSE,10320,NA,NA,NA,NA,NA,NA,30,0,0.133,0,0,0,0,1,1,1,0,0,1,4,0,0,4,0,0,0,16,0.235,0.368,27,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.133,0,0,5,4,0,0,2,4,0.667,0
2016-07-23,"ARI-CIN","ARI-CIN-2016-07-23","Diamondbacks vs Reds July 23, 2016 at  7:10pm","Diamondbacks vs Reds","mlb-ari","Great American Ball Park","grass","OH",-84.5120196,23963,"FS-O",FALSE,10800,NA,NA,NA,NA,NA,NA,31,0,0.129,0,0,1,0,3.375,3,1,1,0,0,0,0,0,4,0,0,0,11,0.206,0.335,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,2,0,6,4,0,0,4,3,1.375,1
2016-03-27,"ARI-TEX","ARI-TEX-2016-03-27","Diamondbacks vs Rangers March 27, 2016 at  4:05pm","Diamondbacks vs Rangers","mlb-ari","Surprise Stadium","grass","AZ",NA,NA,"TXA-21",TRUE,NA,82,"f","sunny","Varying",2,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,NA,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-08,"LAA-ARI","LAA-ARI-2016-03-08","Angels vs Diamondbacks March  8, 2016 at  6:10pm","Angels vs Diamondbacks","mlb-ari","Salt River Fields at Talking Stick","grass","AZ",NA,NA,"FS-W",TRUE,NA,72,"f","cloudy","Out to Right",11,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-07,"CHC-ARI","CHC-ARI-2016-04-07","Cubs vs Diamondbacks April  7, 2016 at  6:40pm","Cubs vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,24656,"FS-A",FALSE,12540,NA,NA,"indoors",NA,NA,NA,33,0,0.242,0,0,0,2,13,13,2,1,0,0,1,1,0,8,2,0,0,8,0.278,0.823,27,0,0,1,6,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.545,0,10,3,18,0,1,1,2,2.667,1
2016-09-12,"COL-ARI","COL-ARI-2016-09-12","Rockies vs Diamondbacks September 12, 2016 at  6:40pm","Rockies vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,20637,"FS-A",FALSE,13320,NA,NA,NA,NA,NA,NA,39,0,0.41,1,0,0,4,9,9,0,0,0,1,0,0,0,16,3,0,0,15,0.452,1.196,27,0,0,0,12,11,0,1,4,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.744,0,0,7,29,0,0,2,3,1.889,1
2016-08-06,"MIL-ARI","MIL-ARI-2016-08-06","Brewers vs Diamondbacks August  6, 2016 at  5:10pm","Brewers vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,29370,"FS-A",FALSE,14400,NA,NA,NA,NA,NA,NA,37,0,0.216,0,0,1,2,15,15,0,1,0,0,0,1,1,8,2,0,1,17,0.293,0.725,27,0,0,0,6,6,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,0,8,16,0,0,3,3,3.222,2
2016-04-08,"CHC-ARI","CHC-ARI-2016-04-08","Cubs vs Diamondbacks April  8, 2016 at  6:40pm","Cubs vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,27539,"FS-A",FALSE,10080,NA,NA,"indoors",NA,NA,NA,31,0,0.258,0,0,2,2,2,2,0,0,0,1,1,1,0,8,0,0,0,11,0.324,0.647,27,0,0,2,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,2,8,5,10,0,0,2,3,1,0
2016-04-25,"STL-ARI","STL-ARI-2016-04-25","Cardinals vs Diamondbacks April 25, 2016 at  6:40pm","Cardinals vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,18208,"FS-A",FALSE,12360,76,"f","indoors","None",0,"mph",40,0,0.45,1,0,1,6,7,7,0,0,0,1,2,0,0,18,1,0,0,25,0.522,1.247,27,0,0,6,12,11,0,1,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,0,4,10,29,0,1,6,6,1.333,0
2016-03-24,"ARI-SD","ARI-SD-2016-03-24","Diamondbacks vs Padres March 24, 2016 at  4:10pm","Diamondbacks vs Padres","mlb-ari","Peoria Sports Complex","grass","AZ",NA,NA,"",TRUE,NA,79,"f","sunny","Out to Center",1,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,9,NA,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-05,"COL-ARI","COL-ARI-2016-04-05","Rockies vs Diamondbacks April  5, 2016 at  6:40pm","Rockies vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,21830,"FS-A+",FALSE,11640,89,"f","sunny","Out to Right",4,"mph",38,0,0.395,0,0,1,3,6,6,0,0,0,1,0,0,1,15,2,0,0,20,0.455,1.192,27,0,0,5,11,11,1,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.737,0,8,9,28,0,2,5,4,1.111,1
2016-03-11,"ARI-KC","ARI-KC-2016-03-11","Diamondbacks vs Royals March 11, 2016 at  3:05pm","Diamondbacks vs Royals","mlb-ari","Surprise Stadium","grass","AZ",NA,NA,"",TRUE,NA,81,"f","cloudy","Right to Left",3,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,12,NA,1,3,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-16,"LA-ARI","LA-ARI-2016-07-16","Dodgers vs Diamondbacks July 16, 2016 at  5:10pm","Dodgers vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,38899,"FS-A",FALSE,16260,NA,NA,NA,NA,NA,NA,39,1,0.205,2,0,1,2,0.75,1,0,0,0,1,0,0,0,8,0,3,1,8,0.279,0.587,36,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,1,0,8,12,0,1,3,1,1.5,1
2016-04-14,"ARI-LA","ARI-LA-2016-04-14","Diamondbacks vs Dodgers April 14, 2016 at  7:10pm","Diamondbacks vs Dodgers","mlb-ari","Dodger Stadium","grass","CA",-118.251259,40879,"SportsNet LA",FALSE,9360,65,"f","sunny","Out to Right",12,"mph",32,0,0.188,0,0,3,2,5.625,5,1,1,0,0,1,0,0,6,0,0,0,7,0.212,0.462,24,0,0,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,9,4,8,0,0,2,1,1.625,0
2016-04-21,"ARI-SF","ARI-SF-2016-04-21","Diamondbacks vs Giants April 21, 2016 at 12:45pm","Diamondbacks vs Giants","mlb-ari","AT&T Park","grass","CA",-122.3401953,41052,"CSN-BA",TRUE,11400,67,"f","cloudy","Out to Center",12,"mph",35,0,0.286,0,0,2,2,2,2,0,0,0,1,1,0,1,10,1,0,0,10,0.359,0.845,27,0,0,4,6,6,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,4,3,6,17,0,1,4,3,1,0
2016-09-28,"ARI-WAS","ARI-WAS-2016-09-28","Diamondbacks vs Nationals September 28, 2016 at  7:05pm","Diamondbacks vs Nationals","mlb-ari","Nationals Park","grass","DC",-77.0074421,20577,"MASN 2",FALSE,6900,NA,NA,NA,NA,NA,NA,23,0,0.348,0,1,1,1,0,0,0,0,0,1,1,0,0,8,0,1,0,13,0.423,0.814,15,0,0,0,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.391,3,0,7,9,0,0,5,2,1.2,0
2016-07-05,"SD-ARI","SD-ARI-2016-07-05","Padres vs Diamondbacks July  5, 2016 at  6:40pm","Padres vs Diamondbacks","mlb-ari","Chase Field","grass","AZ",-112.0746942,14110,"FS-A",FALSE,10320,NA,NA,NA,NA,NA,NA,33,0,0.303,0,0,3,1,5,5,0,0,0,1,0,0,1,10,1,0,0,8,0.314,0.92,27,0,0,0,7,7,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.606,0,0,4,20,0,3,3,0,1.667,0
2016-03-30,"ARI-OAK","ARI-OAK-2016-03-30","Diamondbacks vs Athletics March 30, 2016 at  3:05pm","Diamondbacks vs Athletics","mlb-ari","Hohokam Stadium","grass","AZ",NA,NA,"",TRUE,NA,64,"f","cloudy","Out to Center",10,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,12,NA,0,0,0,0,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-19,"ARI-SD","ARI-SD-2016-09-19","Diamondbacks vs Padres September 19, 2016 at  7:10pm","Diamondbacks vs Padres","mlb-ari","PETCO Park","grass","CA",-117.1550698,20250,"Fox Sports 1",FALSE,9960,NA,NA,NA,NA,NA,NA,32,0,0.219,0,0,1,0,2.25,2,1,1,0,0,2,0,0,7,0,0,0,11,0.265,0.546,24,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,5,9,0,1,2,2,1.375,0
2016-07-22,"ARI-CIN","ARI-CIN-2016-07-22","Diamondbacks vs Reds July 22, 2016 at  7:10pm","Diamondbacks vs Reds","mlb-ari","Great American Ball Park","grass","OH",-84.5120196,24252,"FS-O",FALSE,11700,NA,NA,NA,NA,NA,NA,30,0,0.167,0,0,2,3,6.75,6,0,1,0,0,1,1,1,5,1,1,2,14,0.278,0.645,24,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.367,1,0,7,11,0,0,5,3,2.125,0
2016-09-02,"ARI-COL","ARI-COL-2016-09-02","Diamondbacks vs Rockies September  2, 2016 at  6:40pm","Diamondbacks vs Rockies","mlb-ari","Coors Field","grass","CO",-104.9935598,23002,"ROOTRM",FALSE,11460,NA,NA,NA,NA,NA,NA,36,0,0.278,0,0,1,2,14.625,13,2,1,0,0,1,1,0,10,1,1,0,15,0.35,0.767,24,0,0,0,7,5,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.417,2,0,7,15,0,0,5,3,2.5,2
2016-04-19,"ARI-SF","ARI-SF-2016-04-19","Diamondbacks vs Giants April 19, 2016 at  7:15pm","Diamondbacks vs Giants","mlb-ari","AT&T Park","grass","CA",-122.3401953,41218,"CSN-BA",FALSE,11280,65,"f","cloudy","Out to Center",9,"mph",32,NA,0.25,0,0,1,2,0,0,0,0,0,1,1,1,0,8,0,2,0,19,0.359,0.734,27,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.375,0,8,10,12,0,1,5,4,1.111,0
2016-05-11,"ARI-COL","ARI-COL-2016-05-11","Diamondbacks vs Rockies May 11, 2016 at  1:10pm","Diamondbacks vs Rockies","mlb-ari","Coors Field","grass","CO",-104.9935598,34890,"MLBN",TRUE,11940,56,"f","cloudy","Out to Left",14,"mph",39,0,0.333,0,0,0,7,6.75,6,1,1,0,0,0,0,0,13,0,0,0,13,0.333,0.897,24,0,0,2,7,7,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,11,5,22,0,1,2,0,2.125,0
